DOE_ID,ScanLevel,P1_MPa,P2_MPa,W_kW,Cp_mg_L,Recovery,RecoveryError,TargetMet,PhysicalFeasible,Success,RootEvalCount,Runtime_s,FailureReason,SelectedBest
1519,coarse,7.01962245966607,NaN,NaN,NaN,NaN,NaN,0,0,0,5,4.12857,recovery_not_bracketed_in_P2,0
1519,coarse,7.09964605593694,NaN,NaN,NaN,NaN,NaN,0,0,0,5,4.2662261,recovery_not_bracketed_in_P2,0
1519,coarse,7.17966965220781,NaN,NaN,NaN,NaN,NaN,0,0,0,5,4.4205681,recovery_not_bracketed_in_P2,0
1519,coarse,7.25969324847868,NaN,NaN,NaN,NaN,NaN,0,0,0,5,4.1084153,recovery_not_bracketed_in_P2,0
1519,coarse,7.33971684474955,NaN,NaN,NaN,NaN,NaN,0,0,0,5,4.2681455,recovery_not_bracketed_in_P2,0
1519,coarse,7.41974044102042,NaN,NaN,NaN,NaN,NaN,0,0,0,5,4.2854798,recovery_not_bracketed_in_P2,0
1519,coarse,7.49976403729129,NaN,NaN,NaN,NaN,NaN,0,0,0,5,4.4009802,recovery_not_bracketed_in_P2,0
1519,coarse,7.57978763356217,NaN,NaN,NaN,NaN,NaN,0,0,0,5,4.09967,recovery_not_bracketed_in_P2,0
1519,coarse,7.65981122983304,NaN,NaN,NaN,NaN,NaN,0,0,0,5,4.2864073,recovery_not_bracketed_in_P2,0
1519,coarse,7.73983482610391,NaN,NaN,NaN,NaN,NaN,0,0,0,5,4.2085894,recovery_not_bracketed_in_P2,0
1519,coarse,7.81985842237478,NaN,NaN,NaN,NaN,NaN,0,0,0,5,4.3612323,recovery_not_bracketed_in_P2,0
1519,coarse,7.89988201864565,NaN,NaN,NaN,NaN,NaN,0,0,0,5,4.3494644,recovery_not_bracketed_in_P2,0
1519,coarse,7.97990561491652,NaN,NaN,NaN,NaN,NaN,0,0,0,5,4.3455897,recovery_not_bracketed_in_P2,0
1519,coarse,8.05992921118739,NaN,NaN,NaN,NaN,NaN,0,0,0,5,4.0210555,recovery_not_bracketed_in_P2,0
1519,coarse,8.13995280745826,NaN,NaN,NaN,NaN,NaN,0,0,0,5,3.8807078,recovery_not_bracketed_in_P2,0
1519,coarse,8.21997640372913,NaN,NaN,NaN,NaN,NaN,0,0,0,5,3.4903162,recovery_not_bracketed_in_P2,0
1519,coarse,8.3,NaN,NaN,NaN,NaN,NaN,0,0,0,5,3.2399354,recovery_not_bracketed_in_P2,0
1519,refine1,6.21938649695737,6.69225357239982,92.5831014681037,494.887396993037,0.491707094107016,1.92595116466077e-07,1,1,1,10,8.4872783,,0
1519,refine1,6.22738885658445,6.68639573885904,92.4217201112805,495.176675075871,0.491707075772186,1.74260286700534e-07,1,1,1,10,8.2059746,,0
1519,refine1,6.23539121621154,6.68053908916485,92.2609768179723,495.46600512383,0.491707057983223,1.564713232316e-07,1,1,1,10,8.4163425,,0
1519,refine1,6.24339357583863,6.67468353577931,92.1008690884447,495.755383592565,0.491707040822894,1.39310994351494e-07,1,1,1,10,8.3315145,,0
1519,refine1,6.25139593546571,6.66882898911813,91.9413943950227,496.044806861803,0.491707024369753,1.22857853834812e-07,1,1,1,10,8.3785623,,0
1519,refine1,6.2593982950928,6.66297535749833,91.7825501814244,496.334271233376,0.49170700869807,1.07186169995277e-07,1,1,1,10,8.2291699,,0
1519,refine1,6.26740065471989,6.65712254708398,91.6243338620672,496.623772929179,0.491706993877736,9.23658361462465e-08,1,1,1,10,8.551494,,0
1519,refine1,6.27540301434698,6.65127046183034,91.4667428213557,496.913308089069,0.491706979974186,7.84622868343909e-08,1,1,1,10,8.2226218,,0
1519,refine1,6.28340537397406,6.64541900342607,91.3097744129425,497.20287276867,0.491706967048321,6.55364213453247e-08,1,1,1,10,8.0503422,,0
1519,refine1,6.29140773360115,6.63956807123361,91.1534259589645,497.492462937135,0.49170695515641,5.36445102783389e-08,1,1,1,10,8.3490034,,0
1519,refine1,6.29941009322824,6.63371756222738,90.9976947492496,497.782074474815,0.49170694435,4.28381005668221e-08,1,1,1,10,8.386244,,0
1519,refine1,6.30741245285532,6.62786737093021,90.8425780405029,498.071703170855,0.49170693467583,3.3163930768243e-08,1,1,1,10,8.1502177,,0
1519,refine1,6.31541481248241,6.62201738934728,90.6880730554541,498.361344720708,0.491706926175724,2.46638239276287e-08,1,1,1,10,7.6965145,,0
1519,refine1,6.3234171721095,6.61616750689815,90.5341769819869,498.650994723565,0.491706918886495,1.73745949294535e-08,1,1,1,10,8.0071021,,0
1519,refine1,6.33141953173658,6.61031745629362,90.3808832662956,498.940654156523,0.49170690394131,2.42941022854382e-09,1,1,1,12,9.1861261,,0
1519,refine1,6.33942189136367,6.60446749511775,90.2694070729614,499.23030513671,0.4917069029472,1.43529987894908e-09,1,1,1,12,9.5195385,,0
1519,refine1,6.34742425099076,6.59872567966523,90.2922391196457,499.516100102664,0.491713156484558,6.25497265849262e-06,1,1,1,8,6.6756166,,0
1519,refine1,6.35542661061785,6.59279436877849,90.3135517466524,499.808603850031,0.491708499741025,1.59822912554342e-06,1,1,1,9,7.1855437,,0
1519,refine1,6.36342897024493,6.58691652861264,90.3360803646858,500.09917466634,0.49170695956622,5.80543202954864e-08,1,0,1,11,5.9682615,,0
1519,refine1,6.37143132987202,6.5810838464189,90.3597265937316,500.388100230226,0.491708058634108,1.15712220866149e-06,1,0,1,9,5.1565243,,0
1519,refine1,6.37943368949911,6.57529435271156,90.3844636948615,500.675442831906,0.491711685843128,4.78433122835797e-06,1,0,1,8,5.0903942,,0
1519,refine2,6.33141953173659,6.61031745629362,90.3808832662956,498.940654156523,0.49170690394131,2.42941022854382e-09,1,1,1,12,9.8683067,,0
1519,refine2,6.33221976769929,6.60973246878129,90.3655876653552,498.969619331492,0.491706903831668,2.31976804432321e-09,1,1,1,12,9.6325343,,0
1519,refine2,6.333020003662,6.60914747967196,90.3502980889525,498.998584501865,0.49170690372423,2.21233026342915e-09,1,1,1,12,9.7131789,,0
1519,refine2,6.33382023962471,6.6085624888478,90.3350145341775,499.027549662974,0.491706903619018,2.10711864623292e-09,1,1,1,12,9.4412918,,0
1519,refine2,6.33462047558742,6.60797749619092,90.3197369981224,499.056514810136,0.491706903516064,2.00416472306841e-09,1,1,1,12,9.7195082,,0
1519,refine2,6.33542071155013,6.60739250158297,90.3044654778716,499.085479938659,0.491706903415393,1.90349341844254e-09,1,1,1,12,9.03468,,0
1519,refine2,6.33622094751284,6.60680750490539,90.2891999705071,499.114445043839,0.491706903317032,1.80513259895321e-09,1,1,1,12,9.6445374,,0
1519,refine2,6.33702118347555,6.60622250603933,90.2739404731068,499.143410120962,0.491706903221007,1.70910752217424e-09,1,1,1,12,9.5764442,,0
1519,refine2,6.33782141943825,6.6056375048657,90.2651576545686,499.172375165308,0.491706903127342,1.61544239096756e-09,1,1,1,12,9.6497038,,0
1519,refine2,6.33862165540096,6.60505250126508,90.2672793138783,499.201340172138,0.491706903036066,1.52416634868757e-09,1,1,1,12,9.4677489,,0
1519,refine2,6.33942189136367,6.60446749511775,90.2694070729614,499.23030513671,0.4917069029472,1.43529987894908e-09,1,1,1,12,9.6529417,,0
1519,refine2,6.34022212732638,6.60422595783702,90.2754148941384,499.247064762047,0.491726728834574,1.98273226743595e-05,1,1,1,7,5.5447188,,0
1519,refine2,6.34102236328909,6.60363106495356,90.2774422143899,499.276381181283,0.49172615716556,1.9255653660788e-05,1,1,1,7,5.4337448,,0
1519,refine2,6.3418225992518,6.60303607644493,90.2794746550526,499.305700815544,0.491725580218217,1.86787063171656e-05,1,1,1,7,5.5002118,,0
1519,refine2,6.34262283521451,6.60244099226329,90.2815122165107,499.335023656915,0.491724997997931,1.80964860314603e-05,1,1,1,7,5.5215751,,0
1519,refine2,6.34342307117722,6.6018458123608,90.2835548991514,499.364349697452,0.491724410510111,1.75089982109022e-05,1,1,1,7,5.5518855,,0
1519,refine2,6.34422330713992,6.6012505366895,90.2856027033623,499.393678929185,0.491723817760181,1.69162482818175e-05,1,1,1,7,5.7011902,,0
1519,refine2,6.34502354310263,6.60065516520158,90.2876556295354,499.423011344122,0.491723219753586,1.63182416862417e-05,1,1,1,7,5.5553583,,0
1519,refine2,6.34582377906534,6.59990359056021,90.2879568272081,499.457892693937,0.491713609651539,6.70813963954409e-06,1,1,1,8,5.893288,,0
1519,refine2,6.34662401502805,6.5993146844056,90.290095450268,499.486994764027,0.491713385787963,6.48427606286806e-06,1,1,1,8,4.2334688,,0
1519,refine2,6.34742425099076,6.59872567966523,90.2922391196457,499.516100102664,0.491713156484558,6.25497265849262e-06,1,1,1,8,4.0841709,,0
1519,refine3,6.33702118347555,6.60622250603933,90.2739404731068,499.143410120962,0.491706903221007,1.70910746666308e-09,1,1,1,12,9.6750515,,0
1519,refine3,6.33710120707182,6.60616400602779,90.2724148538025,499.146306626952,0.491706903211533,1.6996335450159e-09,1,1,1,12,9.4768061,,0
1519,refine3,6.33718123066809,6.60610550599305,90.2708892945658,499.149203132605,0.491706903202085,1.69018560258749e-09,1,1,1,12,9.6893293,,0
1519,refine3,6.33726125426436,6.60604700593498,90.269363795393,499.152099637923,0.491706903192659,1.68075919848576e-09,1,1,1,12,9.4285898,,0
1519,refine3,6.33734127786063,6.60598850585348,90.267838356282,499.1549961429,0.491706903183255,1.67135577600064e-09,1,1,1,12,9.7697942,,0
1519,refine3,6.3374213014569,6.60593000574843,90.2663129772298,499.157892647529,0.491706903173878,1.66197816620084e-09,1,1,1,12,9.5167242,,0
1519,refine3,6.33750132505317,6.6058715056197,90.2647876582331,499.160789151807,0.491706903164522,1.65262209472772e-09,1,1,1,12,9.6881287,,0
1519,refine3,6.33758134864944,6.60581300546719,90.2645223464465,499.163685655727,0.491706903155192,1.64329272411834e-09,1,1,1,12,9.3587034,,0
1519,refine3,6.33766137224571,6.60575450529078,90.2647340548062,499.16658215929,0.491706903145884,1.63398455876873e-09,1,1,1,12,9.7597643,,0
1519,refine3,6.33774139584198,6.60569600509032,90.2649458241808,499.169478662483,0.491706903136602,1.62470265019365e-09,1,1,1,12,9.3947632,,0
1519,refine3,6.33782141943825,6.6056375048657,90.2651576545686,499.172375165308,0.491706903127342,1.61544239096756e-09,1,1,1,12,9.7591526,,0
1519,refine3,6.33790144303453,6.60557900461684,90.2653695459689,499.175271667758,0.491706903118107,1.60620694522606e-09,1,1,1,12,9.5099182,,0
1519,refine3,6.3379814666308,6.60552050434357,90.2655814983798,499.178168169827,0.491706903108895,1.5969957023465e-09,1,1,1,12,9.5848761,,0
1519,refine3,6.33806149022707,6.6054620040458,90.2657935118,499.18106467151,0.491706903099709,1.58780982806306e-09,1,1,1,12,9.4475962,,0
1519,refine3,6.33814151382334,6.6054035037234,90.2660055862278,499.183961172807,0.491706903090544,1.57864471495017e-09,1,1,1,12,9.4917711,,0
1519,refine3,6.33822153741961,6.60534500337622,90.2662177216618,499.18685767371,0.491706903081403,1.56950308305426e-09,1,1,1,12,9.8630964,,0
1519,refine3,6.33830156101588,6.60528650300421,90.2664299181009,499.189754174213,0.491706903072287,1.56038709731021e-09,1,1,1,12,9.8995203,,0
1519,refine3,6.33838158461215,6.60522800260722,90.2666421755438,499.19265067431,0.491706903063197,1.55129686874034e-09,1,1,1,12,9.8930935,,0
1519,refine3,6.33846160820842,6.60516950218508,90.2668544939882,499.195547174002,0.491706903054127,1.54222751236333e-09,1,1,1,12,6.8665849,,0
1519,refine3,6.33854163180469,6.60511100173776,90.2670668734338,499.19844367328,0.491706903045084,1.53318430173854e-09,1,1,1,12,6.8863028,,0
1519,refine3,6.33862165540096,6.60505250126508,90.2672793138783,499.201340172138,0.491706903036066,1.52416634868757e-09,1,1,1,12,6.7715968,,0
1519,refine4,6.33750132505317,6.6058715056197,90.2647876582331,499.160789151807,0.491706903164522,1.65262226126117e-09,1,1,1,12,10.1967209,,0
1519,refine4,6.3375093274128,6.60586565560553,90.2646351296367,499.161078802214,0.491706903163589,1.65168928534243e-09,1,1,1,12,10.2040449,,0
1519,refine4,6.33751732977242,6.6058598055911,90.2644826016401,499.16136845262,0.491706903162654,1.65075453306684e-09,1,1,1,12,10.0400755,,0
1519,refine4,6.33752533213205,6.60585395557645,90.2643741868996,499.161658103021,0.491706903161721,1.64982094652544e-09,1,1,1,12,9.7735789,,1
1519,refine4,6.33753333449168,6.60584810556157,90.2643953507188,499.161947753418,0.491706903160787,1.64888763753979e-09,1,1,1,12,10.1729032,,0
1519,refine4,6.33754133685131,6.60584225554643,90.264416515148,499.162237403812,0.491706903159854,1.64795477264335e-09,1,1,1,12,9.8063024,,0
1519,refine4,6.33754933921093,6.60583640553107,90.2644376801873,499.162527054202,0.491706903158922,1.64702218530266e-09,1,1,1,12,10.001163,,0
1519,refine4,6.33755734157056,6.60583055551546,90.264458845837,499.162816704587,0.49170690315799,1.646090708185e-09,1,1,1,12,9.6650754,,0
1519,refine4,6.33756534393019,6.60582470549961,90.2644800120967,499.163106354971,0.491706903157057,1.64515762124395e-09,1,1,1,12,10.1767104,,0
1519,refine4,6.33757334628981,6.60581885548352,90.2645011789665,499.163396005352,0.491706903156124,1.644224201236e-09,1,1,1,12,10.0735373,,0
1519,refine4,6.33758134864944,6.60581300546719,90.2645223464465,499.163685655727,0.491706903155192,1.64329272411834e-09,1,1,1,12,10.089232,,0
1519,refine4,6.33758935100907,6.60580715545065,90.2645435145371,499.1639753061,0.491706903154261,1.64236169108989e-09,1,1,1,12,9.9554346,,0
1519,refine4,6.3375973533687,6.60580130543384,90.2645646832373,499.164264956468,0.491706903153329,1.64142976988302e-09,1,1,1,12,9.4711498,,0
1519,refine4,6.33760535572832,6.60579545541679,90.2645858525479,499.164554606834,0.491706903152397,1.64049757112039e-09,1,1,1,12,9.5775442,,0
1519,refine4,6.33761335808795,6.6057896053995,90.2646070224685,499.164844257195,0.491706903151467,1.63956720422576e-09,1,1,1,12,9.5198511,,0
1519,refine4,6.33762136044758,6.60578375538199,90.2646281929996,499.165133907552,0.491706903150537,1.63863700386457e-09,1,1,1,12,9.7393356,,0
1519,refine4,6.3376293628072,6.60577790536419,90.2646493641403,499.165423557907,0.491706903149605,1.63770491612425e-09,1,1,1,12,9.8828628,,0
1519,refine4,6.33763736516683,6.6057720553462,90.2646705358914,499.165713208257,0.491706903148675,1.63677571496379e-09,1,1,1,12,9.489963,,0
1519,refine4,6.33764536752646,6.60576620532797,90.264691708253,499.166002858606,0.491706903147744,1.63584407131268e-09,1,1,1,12,6.5866263,,0
1519,refine4,6.33765336988609,6.60576035530949,90.2647128812243,499.166292508948,0.491706903146815,1.63491498117452e-09,1,1,1,12,6.7239644,,0
1519,refine4,6.33766137224571,6.60575450529078,90.2647340548062,499.16658215929,0.491706903145884,1.63398455876873e-09,1,1,1,12,6.6889961,,0
2330,coarse,3.44358775667664,7.83525138444874,163.267942137064,409.236447698694,0.465042980256471,1.88120893416244e-05,1,0,1,9,44.7488482,,0
2330,coarse,3.52452796073203,7.78202195757645,159.710505713711,412.550673080614,0.465041497943414,1.73297762842139e-05,1,0,1,9,41.2257443,,0
2330,coarse,3.60546816478742,7.72568737624865,156.075896282064,415.747125120144,0.465039611781562,1.54436144326198e-05,1,0,1,9,38.5157086,,0
2330,coarse,3.68640836884281,7.66692556987232,152.401863475605,418.852124433046,0.465037401323496,1.32331563668098e-05,1,0,1,9,36.8736079,,0
2330,coarse,3.7673485728982,7.60633738250617,148.720636136835,421.888899139644,0.465034980748739,1.08125816096205e-05,1,0,1,9,34.4643648,,0
2330,coarse,3.84828877695359,7.54443126414663,145.058537351526,424.877018187466,0.465032487760809,8.31959367980639e-06,1,0,1,9,30.6666356,,0
2330,coarse,3.92922898100898,7.48162286134724,141.436327706844,427.832401078532,0.465030072987201,5.90482007162274e-06,1,0,1,9,26.0334908,,0
2330,coarse,4.01016918506437,7.41830890626885,137.8718016229,430.764869988908,0.465032538322255,8.37015512578088e-06,1,0,1,8,6.9639194,,0
2330,coarse,4.09110938911976,7.35458896951068,134.372331228221,433.691219905448,0.465028553237001,4.38506987165965e-06,1,0,1,8,6.3980288,,0
2330,coarse,4.17204959317514,7.29076945671435,130.94972618135,436.614621685206,0.465025677519864,1.50935273451891e-06,1,0,1,8,6.1985343,,0
2330,coarse,4.25298979723053,7.22718148769438,127.615270405309,439.533286810873,0.465036383739566,1.22155724369688e-05,1,0,1,9,6.4910813,,0
2330,coarse,4.33393000128592,7.1634309373045,124.359032407502,442.474351024982,0.465024255520718,8.73535886403154e-08,1,0,1,13,10.1322613,,0
2330,coarse,4.41487020534131,7.10012251137763,121.198464268208,445.41879806779,0.465025625753687,1.45758655784034e-06,1,0,1,11,8.5271596,,0
2330,coarse,4.4958104093967,7.03711996988262,118.129764194191,448.378410955202,0.465025855611928,1.6874447990034e-06,1,0,1,11,8.1931094,,0
2330,coarse,4.57675061345209,6.97451970460027,115.155270383621,451.353309100452,0.465027970865575,3.80269844529879e-06,1,0,1,10,7.3938028,,0
2330,coarse,4.65769081750748,6.91229881970632,112.27376730674,454.347812370526,0.465027570382018,3.40221488848158e-06,1,0,1,10,7.4792625,,0
2330,coarse,4.73863102156287,6.85056665995022,109.487449794567,457.359355541039,0.465030318281324,6.15011419508038e-06,1,0,1,9,7.2961568,,0
2330,coarse,4.81957122561826,6.78923459939569,106.792983182576,460.393520753092,0.465028693075948,4.52490881824863e-06,1,0,1,9,6.7328977,,0
2330,coarse,4.90051142967365,6.72837508805957,104.191296312776,463.447897000436,0.465027024236847,2.85606971778263e-06,1,0,1,9,6.8726485,,0
2330,coarse,4.98145163372904,6.66799478211152,101.681454472318,466.522390835026,0.46502556846371,1.40029658057816e-06,1,1,1,9,6.7493707,,0
2330,coarse,5.06239183778443,6.60809258843255,99.2622705046251,469.616630386184,0.465024552804946,3.846378163197e-07,1,1,1,9,6.8549876,,0
2330,coarse,5.06239183778443,6.60809258843254,99.262270504625,469.616630386184,0.465024552804946,3.84637816264188e-07,1,1,1,9,7.0720627,,0
2330,coarse,5.14333204183982,6.548660757077,96.9323620183123,472.729908014293,0.465024253527504,8.53603743800058e-08,1,1,1,12,9.1251024,,0
2330,coarse,5.22427224589521,6.48967603541217,94.6899472281742,475.861552842619,0.465024416581512,2.48414382231221e-07,1,1,1,12,8.9976309,,0
2330,coarse,5.3052124499506,6.43110753951403,92.5330822323523,479.010496904327,0.46502485905036,6.90883230791695e-07,1,1,1,11,8.3387447,,0
2330,coarse,5.38615265400598,6.37291661836475,90.4596859642535,482.175167288293,0.465025544421715,1.37625458584978e-06,1,1,1,10,7.5251546,,0
2330,coarse,5.46709285806137,6.3150342025273,88.4669931235946,485.354380067835,0.465025170596089,1.00242895945124e-06,1,1,1,10,7.9947522,,0
2330,coarse,5.54803306211676,6.25741062621936,86.5528742661261,488.544782251206,0.465024729643272,5.61476142357797e-07,1,1,1,10,7.7025412,,0
2330,coarse,5.62897326617215,6.1999697726959,84.714701322578,491.742670940407,0.465024621055415,4.52888286039954e-07,1,1,1,9,6.9105035,,0
2330,coarse,5.70991347022754,6.14259668924106,82.9491093921423,494.944125343793,0.465024176205883,8.03875366273132e-09,1,1,1,11,8.3338605,,0
2330,coarse,5.79085367428293,6.08516802898349,81.2528533296285,498.1429536267,0.465024172452894,4.28576474309494e-09,1,1,1,14,11.1576295,,0
2330,coarse,5.87179387833832,6.02750209835784,80.9594805306665,501.332111338661,0.465024181326537,1.31594078967012e-08,1,0,1,13,9.9371136,,0
2330,coarse,5.95273408239371,5.96936790891712,81.215254377594,504.501938991864,0.465024179928532,1.17614025740842e-08,1,0,1,12,9.1713393,,0
2330,coarse,6.0336742864491,5.91045669105824,81.536363292586,507.639464499739,0.465024168851088,6.83958278901997e-10,1,0,1,12,9.00465,,0
2330,coarse,6.11461449050449,5.8505385936476,81.9227655238016,510.71853988626,0.465036199641778,1.20314746482331e-05,1,0,1,6,4.9573751,,0
2330,coarse,6.19555469455988,NaN,NaN,NaN,NaN,NaN,0,0,0,5,3.7495433,recovery_not_bracketed_in_P2,0
2330,coarse,6.27649489861527,NaN,NaN,NaN,NaN,NaN,0,0,0,5,4.0083358,recovery_not_bracketed_in_P2,0
2330,coarse,6.35743510267066,NaN,NaN,NaN,NaN,NaN,0,0,0,5,3.9253645,recovery_not_bracketed_in_P2,0
2330,coarse,6.43837530672605,NaN,NaN,NaN,NaN,NaN,0,0,0,5,3.8929617,recovery_not_bracketed_in_P2,0
2330,coarse,6.51931551078144,NaN,NaN,NaN,NaN,NaN,0,0,0,5,4.1738951,recovery_not_bracketed_in_P2,0
2330,coarse,6.60025571483683,NaN,NaN,NaN,NaN,NaN,0,0,0,5,3.8443986,recovery_not_bracketed_in_P2,0
2330,coarse,6.68119591889221,NaN,NaN,NaN,NaN,NaN,0,0,0,5,4.2058705,recovery_not_bracketed_in_P2,0
2330,coarse,6.7621361229476,NaN,NaN,NaN,NaN,NaN,0,0,0,5,4.1197672,recovery_not_bracketed_in_P2,0
2330,coarse,6.84307632700299,NaN,NaN,NaN,NaN,NaN,0,0,0,5,3.8389176,recovery_not_bracketed_in_P2,0
2330,coarse,6.92401653105838,NaN,NaN,NaN,NaN,NaN,0,0,0,5,3.9601971,recovery_not_bracketed_in_P2,0
2330,coarse,7.00495673511377,NaN,NaN,NaN,NaN,NaN,0,0,0,5,3.8165848,recovery_not_bracketed_in_P2,0
2330,coarse,7.08589693916916,NaN,NaN,NaN,NaN,NaN,0,0,0,5,2.2377533,recovery_not_bracketed_in_P2,0
2330,coarse,7.16683714322455,NaN,NaN,NaN,NaN,NaN,0,0,0,5,2.2575207,recovery_not_bracketed_in_P2,0
2330,coarse,7.24777734727994,NaN,NaN,NaN,NaN,NaN,0,0,0,5,4.1902211,recovery_not_bracketed_in_P2,0
2330,coarse,7.32871755133533,NaN,NaN,NaN,NaN,NaN,0,0,0,5,3.8580746,recovery_not_bracketed_in_P2,0
2330,coarse,7.40965775539072,NaN,NaN,NaN,NaN,NaN,0,0,0,5,4.4484311,recovery_not_bracketed_in_P2,0
2330,coarse,7.49059795944611,NaN,NaN,NaN,NaN,NaN,0,0,0,5,3.9073293,recovery_not_bracketed_in_P2,0
2330,coarse,7.5715381635015,NaN,NaN,NaN,NaN,NaN,0,0,0,5,3.9392248,recovery_not_bracketed_in_P2,0
2330,coarse,7.65247836755689,NaN,NaN,NaN,NaN,NaN,0,0,0,5,4.2245078,recovery_not_bracketed_in_P2,0
2330,coarse,7.73341857161228,NaN,NaN,NaN,NaN,NaN,0,0,0,5,3.9804282,recovery_not_bracketed_in_P2,0
2330,coarse,7.81435877566766,NaN,NaN,NaN,NaN,NaN,0,0,0,5,3.9097325,recovery_not_bracketed_in_P2,0
2330,coarse,7.89529897972305,NaN,NaN,NaN,NaN,NaN,0,0,0,5,4.5098326,recovery_not_bracketed_in_P2,0
2330,coarse,7.97623918377844,NaN,NaN,NaN,NaN,NaN,0,0,0,5,4.1554096,recovery_not_bracketed_in_P2,0
2330,coarse,8.05717938783383,NaN,NaN,NaN,NaN,NaN,0,0,0,5,4.1048451,recovery_not_bracketed_in_P2,0
2330,coarse,8.13811959188922,NaN,NaN,NaN,NaN,NaN,0,0,0,5,4.1421151,recovery_not_bracketed_in_P2,0
2330,coarse,8.21905979594461,NaN,NaN,NaN,NaN,NaN,0,0,0,5,3.6092943,recovery_not_bracketed_in_P2,0
2330,coarse,8.3,NaN,NaN,NaN,NaN,NaN,0,0,0,5,3.7401537,recovery_not_bracketed_in_P2,0
2330,refine1,5.70991347022754,6.14259668924106,82.9491093921423,494.944125343793,0.465024176205883,8.03875399579823e-09,1,1,1,11,9.1911088,,0
2330,refine1,5.71800749063308,6.13705800631249,82.7814051592112,495.254972791985,0.46503737897171,1.32108045805546e-05,1,1,1,8,6.5562713,,0
2330,refine1,5.72610151103862,6.13126402274642,82.6080225625101,495.577631041759,0.465033672526204,9.50435907476344e-06,1,1,1,8,6.6799012,,0
2330,refine1,5.73419553144416,6.12541639079472,82.4340097492752,495.90270259085,0.465026474622516,2.30645538629171e-06,1,1,1,9,7.3738796,,0
2330,refine1,5.7422895518497,6.11964140179779,82.2625201319127,496.224305371644,0.46502417050793,2.34080083094668e-09,1,1,1,14,11.8272261,,0
2330,refine1,5.75038357225524,6.11392940539775,82.0933092316028,496.542877361445,0.465026121119113,1.95295198346379e-06,1,1,1,9,7.4285168,,0
2330,refine1,5.75847759266078,6.10826966515889,81.9261062375936,496.858906303064,0.465031617469337,7.44930220764051e-06,1,1,1,8,7.2759779,,0
2330,refine1,5.76657161306631,6.10256856310968,81.7585783673493,497.176720773015,0.465034475622883,1.03074557540328e-05,1,1,1,8,7.1578654,,0
2330,refine1,5.77466563347185,6.0966664145296,81.5867569237512,497.503699471478,0.465024169865337,1.69820796314113e-09,1,1,1,15,12.8328764,,0
2330,refine1,5.78275965387739,6.09091827096605,81.4194768218435,497.823370632413,0.465024169986856,1.81972664714536e-09,1,1,1,15,12.8605405,,0
2330,refine1,5.79085367428293,6.08516802898349,81.2528533296285,498.1429536267,0.465024172452894,4.28576474309494e-09,1,1,1,14,12.1799823,,0
2330,refine1,5.79894769468847,6.07941545318416,81.0868810832461,498.462442082902,0.465024174648616,6.48148668069837e-09,1,1,1,14,12.1712391,,0
2330,refine1,5.80704171509401,6.07366031622096,80.9215549814922,498.781828774446,0.465024174854219,6.68708977080712e-09,1,1,1,14,11.5076921,,0
2330,refine1,5.81513573549955,6.06790243968827,80.8203145048297,499.101103717483,0.465024174941421,6.77429157214249e-09,1,1,1,14,11.234722,,0
2330,refine1,5.82322975590509,6.06214174212406,80.8381565883049,499.420251949123,0.46502418352241,1.53552806025914e-08,1,1,1,13,10.349968,,0
2330,refine1,5.83132377631063,6.05637774485131,80.8566802695979,499.739276308689,0.465024183504285,1.5337155323536e-08,1,1,1,13,10.0662898,,0
2330,refine1,5.83941779671617,6.05061035135515,80.8758851796505,500.058161449238,0.465024183317311,1.51501816647581e-08,1,0,1,13,10.5570943,,0
2330,refine1,5.8475118171217,6.0448393308489,80.8957694924318,500.376897658132,0.465024182984953,1.48178232461937e-08,1,0,1,13,9.6528436,,0
2330,refine1,5.85560583752724,6.03906444590292,80.9163313781883,500.695474944703,0.465024182529079,1.4361949296493e-08,1,0,1,13,9.3435416,,0
2330,refine1,5.86369985793278,6.03328545221289,80.9375690033893,501.013883030441,0.465024181970003,1.38028731222484e-08,1,0,1,13,8.4869016,,0
2330,refine1,5.87179387833832,6.02750209835784,80.9594805306665,501.332111338661,0.465024181326538,1.31594082297681e-08,1,0,1,13,6.8745279,,0
2330,refine2,5.80704171509401,6.07366031622096,80.9215549814922,498.781828774446,0.465024174854219,6.68708977080712e-09,1,1,1,14,10.1430151,,0
2330,refine2,5.80785111713456,6.07308465530546,80.9050577742167,498.813761442779,0.46502417486797,6.70084077114552e-09,1,1,1,14,10.181935,,0
2330,refine2,5.80866051917512,6.07250896678938,80.888566985639,498.845692985017,0.465024174880555,6.71342587077461e-09,1,1,1,14,10.3876095,,0
2330,refine2,5.80946992121567,6.0719332504625,80.872082611186,498.877623392314,0.465024174891993,6.72486399899697e-09,1,1,1,14,10.1034183,,0
2330,refine2,5.81027932325623,6.07135750611399,80.8556046462759,498.909552655811,0.465024174902302,6.73517275284752e-09,1,1,1,14,10.1516257,,0
2330,refine2,5.81108872529678,6.07078173353242,80.8391330863178,498.941480766615,0.4650241749115,6.74437100611769e-09,1,1,1,14,10.3048435,,0
2330,refine2,5.81189812733733,6.07020593250582,80.8226679267145,498.973407715823,0.465024174919605,6.75247519010824e-09,1,1,1,14,11.4215065,,0
2330,refine2,5.81270752937789,6.06963010282158,80.815095795336,499.005333494484,0.46502417492663,6.75950090345268e-09,1,1,1,14,10.7749147,,0
