Qf_train_m3h,T_RO_in_C,Cf_kg_m3,candidate_count,feasible_count,best_R_target_min_SEC,best_Qp_train_m3h,best_W_RO_train_kW,best_SEC_kWh_m3,best_Cp_mg_L,best_P1_opt_gauge_MPa,best_P2_opt_gauge_MPa,best_P_feasible
53.7,22,38.5,35,11,0.535,28.7295,116.610057053405,4.05889615389775,500,6.09821986869874,8.25782426303519,0.815742606948542
55.25,22,38.5,35,13,0.54,29.835,110.831046085771,3.71479960066269,500,6.69137455702555,7.97829793010216,0.82436899595996
56.8,22,38.5,35,14,0.525,29.82,102.994391500299,3.45386960094901,500,6.9981734163163,7.52945251207793,0.997745789314107
58.35,22,38.5,35,17,0.485,28.29975,94.1287501216577,3.32613362738744,498.342243852544,6.7417283220025,7.02891256686677,0.988815939610606
59.9,22,38.5,35,14,0.505,30.2495,103.450652093068,3.41991279502364,484.79709851217,7.11935812525941,7.20480413913198,0.848844952106857
61.45,22,38.5,35,9,0.54,33.183,116.018092832469,3.49631114825268,470.211988077328,7.95259377120476,7.67959310640259,0.957589058364606
63,22,38.5,35,6,0.545,34.335,123.164976873245,3.58715528974064,465.596094132583,8.77739962794464,7.64325561373115,0.820244284678056
47.5,22.5,38.5,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
49.05,22.5,38.5,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
50.6,22.5,38.5,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52.15,22.5,38.5,35,7,0.515,26.85725,123.587043689495,4.60162688620371,500,5.24558518440778,8.38802279394266,0.893905653165096
53.7,22.5,38.5,35,12,0.535,28.7295,115.426894477885,4.01771330785031,500,6.08283436600752,8.18945090737515,0.911733589644463
55.25,22.5,38.5,35,14,0.54,29.835,109.85477776481,3.68207735092376,500,6.66922123907735,7.9186972408884,0.90485558212166
56.8,22.5,38.5,35,16,0.525,29.82,102.229278072744,3.4282118736668,500,6.97099429447746,7.47666805145142,0.998506900746518
58.35,22.5,38.5,35,17,0.48,28.008,92.5315072040388,3.30375275649953,499.375789144874,6.63964066736649,6.94043466351245,0.978693515824617
59.9,22.5,38.5,35,15,0.5,29.95,101.589030859512,3.39195428579341,485.897554647109,7.03823284114805,7.08581260445902,0.830844354298334
61.45,22.5,38.5,35,10,0.54,33.183,115.260673829284,3.4734856350928,468.51542676104,7.84829083688893,7.68180069079759,0.972656613373831
63,22.5,38.5,35,6,0.545,34.335,122.320774386674,3.56256806135647,464.620982967579,8.6892981701081,7.67310892932907,0.863628772782298
47.5,23,38.5,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
49.05,23,38.5,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
50.6,23,38.5,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52.15,23,38.5,35,10,0.525,27.37875,121.704953329346,4.44523410781523,500,5.39482083638299,8.37233262657368,0.859196341210288
53.7,23,38.5,35,13,0.535,28.7295,114.297825705945,3.97841332797108,500,6.06760376189302,8.12380972629297,0.958156896426199
55.25,23,38.5,35,14,0.54,29.835,108.927248602745,3.65098872474428,500,6.64762738636073,7.86116779973356,0.951102670505491
56.8,23,38.5,35,16,0.525,29.82,101.506586050217,3.40397672871285,500,6.9445450294246,7.42614415973038,0.998941239456963
58.35,23,38.5,35,19,0.48,28.008,91.9516671314277,3.28305009752312,499.128933819903,6.60652319577962,6.90711650368756,0.994567866148621
59.9,23,38.5,35,16,0.495,29.6505,99.74300768388,3.36395702210351,487.020508110057,6.96016401910287,6.96835888344039,0.813805670465061
61.45,23,38.5,35,10,0.535,32.87575,113.400377581659,3.44936245048886,468.938475903249,7.74110310282133,7.55165474380147,0.973423164128682
63,23,38.5,35,7,0.54,34.02,120.368428512866,3.53816662295316,465.274228158222,8.6259461229027,7.5195263981014,0.834572586716219
47.5,23.5,38.5,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
49.05,23.5,38.5,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
50.6,23.5,38.5,35,3,0.495,25.047,133.955268545516,5.3481562081493,500,4.40250417196036,8.48218062886139,0.8668823622164
52.15,23.5,38.5,35,12,0.53,27.6395,120.367987204805,4.35492636280702,500,5.46154416990084,8.33542777674433,0.87242737160752
53.7,23.5,38.5,35,15,0.54,28.998,113.785413070437,3.92390554763904,500,6.12347260900785,8.10400424800423,0.838958671732797
55.25,23.5,38.5,35,16,0.545,30.11125,108.953387476266,3.61836149200933,500,6.6950249908402,7.8545588402239,0.872367343160893
56.8,23.5,38.5,35,18,0.525,29.82,100.822504528684,3.38103636917116,500,6.91874775691335,7.37775633427735,0.999197566087701
58.35,23.5,38.5,35,19,0.48,28.008,91.4360650053076,3.26464099561938,498.937668106525,6.57529879876504,6.87416975901462,0.997807732168464
59.9,23.5,38.5,35,17,0.49,29.351,97.9145629462382,3.33598728991306,488.178894584713,6.8842603266945,6.85356126485519,0.802639456011557
61.45,23.5,38.5,35,11,0.53,32.5685,111.628019640178,3.4274842145072,469.371670810168,7.63036580754711,7.42020952391922,0.970456304997639
63,23.5,38.5,35,7,0.54,34.02,119.586593175433,3.51518498458063,464.285018461315,8.52579463158403,7.54862180627594,0.876596757393009
47.5,24,38.5,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
49.05,24,38.5,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
50.6,24,38.5,35,7,0.505,25.553,130.301550516967,5.09926625120209,500,4.57012459763704,8.43949663844775,0.906222411145823
52.15,24,38.5,35,14,0.535,27.90025,119.256216514508,4.27437806164848,500,5.52497948665128,8.30508064261686,0.801862752362182
53.7,24,38.5,35,15,0.54,28.998,112.771680066819,3.88894682622316,500,6.10785999389315,8.04422410286288,0.918313814711926
55.25,24,38.5,35,17,0.545,30.11125,108.127609667717,3.59093726323938,500,6.67439639676984,7.80154753163672,0.934207452510874
56.8,24,38.5,35,18,0.525,29.82,100.173205260485,3.35926241651525,500,6.89351317465644,7.33134640579665,0.999353651555636
58.35,24,38.5,35,21,0.48,28.008,90.974643851285,3.24816637572426,498.737908726648,6.54530464756464,6.84134058289752,0.998815865640474
59.9,24,38.5,35,17,0.49,29.351,97.4214755876589,3.31918761158594,486.233198493365,6.80131819396489,6.88007403293433,0.898309954614189
61.45,24,38.5,35,11,0.53,32.5685,110.898526633301,3.40508548546297,467.6488515467,7.53391166636987,7.42727865218814,0.980499762956183
63,24,38.5,35,8,0.535,33.705,117.674792059339,3.49131559291913,464.962927152418,8.4546262701659,7.39951793985831,0.834727342321959
47.5,24.5,38.5,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
49.05,24.5,38.5,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
50.6,24.5,38.5,35,10,0.515,26.059,127.372464529239,4.88784928543839,500,4.72654498137507,8.41180629131105,0.837127669181494
52.15,24.5,38.5,35,15,0.535,27.90025,118.045733838678,4.2309919745765,500,5.51652628248103,8.23939292936359,0.92768485163591
53.7,24.5,38.5,35,16,0.54,28.998,111.804406088009,3.85559025063827,500,6.09237517636147,7.98694905511777,0.960116472246831
55.25,24.5,38.5,35,18,0.545,30.11125,107.350431356637,3.56512703247579,500,6.65412457107012,7.75082343608084,0.966975256110147
56.8,24.5,38.5,35,20,0.525,29.82,99.554681068662,3.33852049190684,500,6.86874049863626,7.28674025175714,0.999451344229877
58.35,24.5,38.5,35,21,0.48,28.008,90.5555946682714,3.23320460826447,498.512115320659,6.51609134386545,6.80845300570366,0.999234399109279
59.9,24.5,38.5,35,18,0.485,29.0515,95.6696074733511,3.29310388356371,487.482429918649,6.72825105116791,6.77600628524537,0.895218528123442
61.45,24.5,38.5,35,12,0.525,32.26125,109.172130643742,3.38400187977037,468.162654692407,7.42223765811685,7.30595860079553,0.97605446825925
63,24.5,38.5,35,8,0.535,33.705,116.951088019309,3.46984388130275,463.95586676059,8.34274223386072,7.42790348495098,0.878232836297222
47.5,25,38.5,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
49.05,25,38.5,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
50.6,25,38.5,35,12,0.52,26.312,125.457760537963,4.76808150417921,500,4.799959571775,8.36890305971422,0.880203043035532
52.15,25,38.5,35,15,0.535,27.90025,116.887502655917,4.18947868409483,500,5.50799258963,8.17648696359192,0.97113771923896
53.7,25,38.5,35,18,0.545,29.2665,111.574178624985,3.81235127620266,500,6.14390442666598,7.97957621060926,0.82995649318896
55.25,25,38.5,35,19,0.545,30.11125,106.618804158418,3.54082956232033,500,6.63413253507891,7.70237762393554,0.983176516411353
56.8,25,38.5,35,20,0.525,29.82,98.9626390077426,3.31866663339177,500,6.84431705390852,7.24376822723329,0.999513965539626
58.35,25,38.5,35,22,0.475,27.71625,89.1587663422117,3.21684089089295,499.788507157598,6.41750951696901,6.7357058432399,0.999080554797674
59.9,25,38.5,35,19,0.48,28.752,93.9460975135473,3.26746304652015,488.852590764282,6.6551817160798,6.67537512560448,0.894812555382819
61.45,25,38.5,35,12,0.525,32.26125,108.503529422431,3.36327728846314,466.448528587281,7.33485441860074,7.30751833805911,0.984019886950428
63,25,38.5,35,9,0.53,33.39,115.07973463753,3.44653293313955,464.667233156526,8.26405672687906,7.28415756258868,0.825021487097116
47.5,25.5,38.5,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
49.05,25.5,38.5,35,5,0.495,24.27975,137.632686308076,5.66862040622641,500,3.94707598946647,8.46717077485693,0.902788509649619
50.6,25.5,38.5,35,13,0.525,26.565,123.776207907289,4.65937165094254,500,4.86978900838961,8.3318322224533,0.89539477780975
52.15,25.5,38.5,35,17,0.54,28.161,116.120794907387,4.12346134396461,500,5.56702033497335,8.15863455190591,0.893178683276658
53.7,25.5,38.5,35,18,0.545,29.2665,110.697608648348,3.78239996748323,500,6.12812188117111,7.92716785063804,0.913745660063873
55.25,25.5,38.5,35,19,0.545,30.11125,105.928874817028,3.51791688545073,500,6.61434619390685,7.65614368712169,0.99101221738623
56.8,25.5,38.5,35,22,0.525,29.82,98.3927529720605,3.29955576700404,500,6.82011754682494,7.2022898734106,0.999555017482589
58.35,25.5,38.5,35,22,0.475,27.71625,88.6588475306306,3.19880386165627,499.570326159264,6.39157180324762,6.70367639495483,0.999378713362131
59.9,25.5,38.5,35,20,0.475,28.4525,92.2650179132012,3.2427736723733,490.353776275228,6.58086805634926,6.57910945836448,0.893093813242319
61.45,25.5,38.5,35,13,0.52,31.954,106.82021158383,3.34293708405302,467.015437927349,7.22398486182813,7.19624799589848,0.979261680681877
63,25.5,38.5,35,9,0.53,33.39,114.410145637873,3.426479354234,463.633711170807,8.14183214712479,7.31156073353585,0.872533106285858
47.5,26,38.5,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
49.05,26,38.5,35,7,0.505,24.77025,134.133184489117,5.41509207574074,500,4.10459613341042,8.43801142644764,0.862255827347473
50.6,26,38.5,35,15,0.53,26.818,122.314432511429,4.56090806590458,500,4.93615294049549,8.30071718854185,0.884560368743059
52.15,26,38.5,35,17,0.54,28.161,115.075424516469,4.0863401341028,500,5.5577957385959,8.1011015118632,0.949311678277137
53.7,26,38.5,35,18,0.545,29.2665,109.858638919072,3.75373341257316,500,6.11241663377873,7.87683391178811,0.958039063000343
55.25,26,38.5,35,20,0.54,29.835,104.304299663076,3.49603819886294,500,6.52663957399798,7.56219838695389,0.99835463704231
56.8,26,38.5,35,22,0.525,29.82,97.8415787614081,3.28107239307204,500,6.79600320902937,7.16222359902815,0.999582602433803
58.35,26,38.5,35,23,0.475,27.71625,88.1970403659448,3.18214189747692,499.338146679723,6.36591437612556,6.67124757940592,0.999534747379326
59.9,26,38.5,35,21,0.47,28.153,90.6506938276059,3.21993016117664,491.981840921475,6.50488815766445,6.48808631615429,0.883097598292857
61.45,26,38.5,35,14,0.52,31.954,106.207371291074,3.32375825533811,465.446847670289,7.1467968943579,7.19248162319292,0.986222145309369
63,26,38.5,35,10,0.525,33.075,112.579081837461,3.40375152947726,464.386314252532,8.05640913406512,7.17361419866795,0.808906344777258
47.5,26.5,38.5,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
49.05,26.5,38.5,35,9,0.51,25.0155,131.795555578901,5.2685557186105,500,4.1823415134112,8.39253719228471,0.885388132731813
50.6,26.5,38.5,35,16,0.535,27.071,121.065026847492,4.4721298381106,500,4.99928135131508,8.27569551706178,0.831717656780285
52.15,26.5,38.5,35,18,0.54,28.161,114.074806763938,4.05080809502283,500,5.54851188575992,8.04588912292354,0.975462845821711
53.7,26.5,38.5,35,20,0.55,29.535,109.841054353193,3.71901318277273,500,6.1600717096003,7.87947488409914,0.818341320710537
55.25,26.5,38.5,35,21,0.535,29.55875,102.702269261968,3.47451327481602,500,6.43775431048324,7.47359975975793,0.999385838296235
56.8,26.5,38.5,35,23,0.525,29.82,97.3079716224941,3.26317812282006,500,6.77182117672151,7.12357833560456,0.999601713832972
58.35,26.5,38.5,35,23,0.475,27.71625,87.7670538749174,3.16662802056257,499.102473272398,6.34047737951489,6.63849836023677,0.999627162186779
59.9,26.5,38.5,35,22,0.465,27.8535,89.1455225934969,3.200514211625,493.72753942197,6.42883363701281,6.402938465206,0.852305847386365
61.45,26.5,38.5,35,14,0.515,31.64675,104.564671501643,3.30412037576189,466.028928408544,7.03822234492472,7.09059250039057,0.98165846653431
63,26.5,38.5,35,10,0.525,33.075,111.959786467308,3.38502755759056,463.310648721487,7.92637643622544,7.19966370696915,0.862002751415733
47.5,27,38.5,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
49.05,27,38.5,35,10,0.515,25.26075,129.653405166986,5.13260315576481,500,4.25707897084685,8.35120705092656,0.88438577395155
50.6,27,38.5,35,16,0.535,27.071,119.879600683625,4.42834031560063,500,4.99584663069457,8.21570545584937,0.946031497606448
52.15,27,38.5,35,19,0.545,28.42175,113.605381041328,3.9971282922877,500,5.60386811713632,8.03906184974297,0.876157899872305
53.7,27,38.5,35,20,0.55,29.535,109.072141405663,3.69297922484045,500,6.14394632854069,7.83300219397201,0.905764742868616
55.25,27,38.5,35,22,0.535,29.55875,102.092288845473,3.45387707008833,500,6.41879468154669,7.43271926672559,0.999469382778115
56.8,27,38.5,35,24,0.525,29.82,96.79408278921,3.24594509688833,500,6.74740462991122,7.08647764994266,0.999615465704486
58.35,27,38.5,35,24,0.475,27.71625,87.3628829023567,3.15204556541223,498.870684085418,6.31525184067985,6.60557690324045,0.999686975843091
59.9,27,38.5,35,22,0.465,27.8535,88.8357523888516,3.18939280122253,491.971334410095,6.364614902771,6.43047353572601,0.933358400975016
61.45,27,38.5,35,15,0.51,31.3395,102.977287983703,3.28586250526341,466.758484732554,6.92998636451628,6.99377853721059,0.974043737757607
63,27,38.5,35,10,0.525,33.075,111.515074327675,3.37158199025474,461.947704179598,7.79188696536734,7.21300011857877,0.901608287697896
47.5,27.5,38.5,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
49.05,27.5,38.5,35,12,0.52,25.506,127.713969180559,5.00721278054416,500,4.32862610109756,8.31459269278017,0.864926554861552
50.6,27.5,38.5,35,18,0.54,27.324,118.892685036141,4.35121816118215,500,5.05555268764776,8.19935481620329,0.867337366369804
52.15,27.5,38.5,35,19,0.545,28.42175,112.698225304149,3.96521063284805,500,5.59403350539769,7.98798715133603,0.937404409872603
53.7,27.5,38.5,35,21,0.55,29.535,108.334652170558,3.66800921518735,500,6.12779833331491,7.78829576143142,0.952289381703201
55.25,27.5,38.5,35,23,0.535,29.55875,101.517184927551,3.43442076973997,500,6.3999090969182,7.39351086577022,0.999523316730044
56.8,27.5,38.5,35,25,0.525,29.82,96.3049602227749,3.22954259633719,500,6.72257428373181,7.05116103943013,0.99962579109496
58.35,27.5,38.5,35,24,0.475,27.71625,86.9793822378184,3.13820889326003,498.647230217742,6.29025648888999,6.57268300729099,0.999728364504588
59.9,27.5,38.5,35,23,0.46,27.554,87.5055808325819,3.17578503420853,493.848565005648,6.29366955358905,6.3506494352082,0.903958372368875
61.45,27.5,38.5,35,15,0.51,31.3395,102.398764288114,3.26740261612707,465.306040386038,6.8663894788994,6.98830962804379,0.983858912763775
63,27.5,38.5,35,11,0.52,32.76,109.596132228531,3.3454252817012,462.964696209649,7.70120119426921,7.09197770635889,0.848093536980743
47.5,28,38.5,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
49.05,28,38.5,35,13,0.525,25.75125,125.984106943263,4.89234918472942,500,4.39690399862428,8.28314625520554,0.827725149619192
50.6,28,38.5,35,18,0.54,27.324,117.814487260552,4.31175842704405,500,5.05137398241375,8.14390633930163,0.941788097516417
52.15,28,38.5,35,20,0.545,28.42175,111.828767607243,3.93461935339108,500,5.58412561625894,7.93869900538723,0.968522669427339
53.7,28,38.5,35,21,0.55,29.535,107.626989841011,3.64404908891183,500,6.11161408960708,7.74528543365199,0.975061297350057
55.25,28,38.5,35,23,0.535,29.55875,100.974344859992,3.41605598545243,500,6.38105417480347,7.35584329484998,0.999558660175285
56.8,28,38.5,35,25,0.52,29.536,94.9062427201039,3.21323952871424,500,6.63042306530595,6.97777462664249,0.999690847548264
58.35,28,38.5,35,25,0.475,27.71625,86.6126220231457,3.1249762151498,498.434594007524,6.26552251446962,6.54004757825912,0.999758568464903
59.9,28,38.5,35,24,0.46,27.554,87.1989850327837,3.16465794558988,492.23289299411,6.2385714133321,6.36498380551265,0.958065869922112
61.45,28,38.5,35,16,0.505,31.03225,100.845229870477,3.2496912041659,466.06791848602,6.76233838759758,6.90044617091893,0.977284563139094
63,28,38.5,35,11,0.52,32.76,109.18600773825,3.33290621911631,461.473152265619,7.56542738565986,7.10403921708404,0.892247121141384
47.5,28.5,38.5,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
49.05,28.5,38.5,35,13,0.525,25.75125,124.697759197974,4.84239635737968,500,4.39815348862788,8.22285218989967,0.961166329276892
50.6,28.5,38.5,35,19,0.545,27.577,117.063995979603,4.24498661854455,500,5.1083852976743,8.13535669702864,0.805348014947186
52.15,28.5,38.5,35,21,0.55,28.6825,111.611779668747,3.89128491828631,500,5.6357945366626,7.94009242075313,0.825769134547806
53.7,28.5,38.5,35,22,0.555,29.8035,107.834651243333,3.61818750292189,500,6.15533043356573,7.75779505586325,0.883365040663231
55.25,28.5,38.5,35,24,0.53,29.2825,99.516801093813,3.39850767843637,500,6.2923935245739,7.27598407149387,0.999680973933407
56.8,28.5,38.5,35,25,0.52,29.536,94.4449201618261,3.19762053635652,500,6.6073231620229,6.9442558482627,0.999695435205602
58.35,28.5,38.5,35,25,0.475,27.71625,86.2600148441615,3.11225417739274,498.234188923188,6.24108447683682,6.50791165060398,0.999781612431046
59.9,28.5,38.5,35,24,0.46,27.554,86.8884964888697,3.15338958005624,490.937752403925,6.1910378619299,6.3680820570347,0.980432889353287
61.45,28.5,38.5,35,17,0.505,31.03225,100.316515372908,3.23265362237376,464.971325584779,6.70887611640657,6.88879884804014,0.98604111273575
63,28.5,38.5,35,12,0.515,32.445,107.315403184891,3.30760989936481,462.555698133869,7.47221228283282,6.98817469821454,0.831564114393871
47.5,29,38.5,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
49.05,29,38.5,35,14,0.53,25.9965,123.235498955129,4.74046502241181,500,4.46254440925775,8.19906971410603,0.942009982750593
50.6,29,38.5,35,19,0.545,27.577,116.082075627522,4.20938012211343,500,5.10358441338606,8.0836068593267,0.896223533969043
52.15,29,38.5,35,21,0.55,28.6825,110.819713557322,3.86366995754632,500,5.6250329159241,7.89395686483464,0.904844429869432
53.7,29,38.5,35,23,0.555,29.8035,107.190429182756,3.59657185172063,500,6.13885660075202,7.717959049302,0.933585666857662
55.25,29,38.5,35,25,0.53,29.2825,98.9993588350584,3.38083697891431,500,6.27392042523142,7.24086662296664,0.999688038420344
56.8,29,38.5,35,26,0.52,29.536,94.0095458245337,3.18288007260745,500,6.5836477481271,6.9124646823401,0.999699428535675
58.35,29,38.5,35,25,0.475,27.71625,85.9202492305391,3.09999546224829,498.046987372505,6.21697558227108,6.47650717138392,0.999799882344573
59.9,29,38.5,35,25,0.46,27.554,86.5746621765889,3.1419997886546,490.075569060588,6.14973685552974,6.36197612544421,0.990216335470407
61.45,29,38.5,35,17,0.5,30.725,98.7957222574837,3.21548323051208,465.827325981767,6.60976727555621,6.80833339203724,0.980726997810105
63,29,38.5,35,12,0.515,32.445,106.936700089925,3.29593774356373,460.902964678076,7.33933407348061,6.99884538662574,0.880188565376009
47.5,29.5,38.5,35,3,0.5,23.75,133.340719649163,5.61434609049109,500,3.64387783825771,8.1807860673234,0.841824699974957
49.05,29.5,38.5,35,15,0.535,26.24175,121.956836306689,4.64743533898042,500,4.52409285271187,8.18086829250084,0.906778555356928
50.6,29.5,38.5,35,20,0.545,27.577,115.13948179619,4.17519968800778,500,5.09858469696958,8.03347541699174,0.944872990278151
52.15,29.5,38.5,35,22,0.55,28.6825,110.05929777143,3.83715846845393,500,5.61404621337283,7.84936429790382,0.948023691781931
53.7,29.5,38.5,35,23,0.555,29.8035,106.574133099127,3.57589320378905,500,6.12241674272768,7.67950905399492,0.960176019994878
55.25,29.5,38.5,35,25,0.53,29.2825,98.5115924620248,3.3641797135499,500,6.25541243815484,7.20694678948823,0.999693044927763
56.8,29.5,38.5,35,26,0.52,29.536,93.6060678072661,3.16921952218534,500,6.55922181219469,6.88270110960071,0.999702919163888
58.35,29.5,38.5,35,26,0.475,27.71625,85.5930857349993,3.08819143047849,497.873888475534,6.19322581404028,6.4460411376224,0.999814863967128
59.9,29.5,38.5,35,25,0.46,27.554,86.2584501704449,3.13052370510434,489.616200314484,6.1133892682528,6.34896191487842,0.9947679645551
61.45,29.5,38.5,35,18,0.495,30.41775,97.3149460985033,3.19928154115618,466.907817170084,6.51370029927867,6.73307118124622,0.97308625049142
63,29.5,38.5,35,13,0.51,32.13,105.113936772176,3.27151997423517,462.041829304468,7.24569323886513,6.88796952881223,0.81272105854693
47.5,30,38.5,35,5,0.505,23.9875,131.337992571892,5.47526805927639,500,3.71396852356691,8.15042609541089,0.862901824342905
49.05,30,38.5,35,16,0.54,26.487,120.852314838841,4.56270301804058,500,4.58333959317895,8.16790664689273,0.840185269089872
50.6,30,38.5,35,20,0.545,27.577,114.23429608434,4.14237575096421,500,5.09335544330916,7.98489020090552,0.969784120061931
52.15,30,38.5,35,22,0.55,28.6825,109.328848295145,3.81169173869589,500,5.60280246636829,7.80627964057621,0.970218026502651
53.7,30,38.5,35,24,0.555,29.8035,105.984711889196,3.55611629134819,500,6.10600990636428,7.64233006707257,0.974148812856008
55.25,30,38.5,35,25,0.53,29.2825,98.0517764707005,3.34847695622643,500,6.23686664713621,7.17411826932967,0.999696642856411
56.8,30,38.5,35,26,0.52,29.536,93.2407192372349,3.15684992000389,500,6.5338734493666,6.85523859197384,0.999705973033073
58.35,30,38.5,35,26,0.475,27.71625,85.2790747909347,3.07686194167446,497.715891522402,6.16986173173267,6.4166839277871,0.99982751918395
59.9,30,38.5,35,26,0.445,26.6555,82.9651479219861,3.11249640494405,497.021385250843,6.0186488094536,6.15732485490775,0.818043900708145
61.45,30,38.5,35,19,0.495,30.41775,96.8239546216946,3.18313993052394,466.116751638086,6.47163720775767,6.71706438349668,0.984189324405672
63,30,38.5,35,13,0.51,32.13,104.763721388313,3.26062002453512,460.211816314675,7.11957180203341,6.89719524053436,0.865131112937503
47.5,30.5,38.5,35,6,0.51,24.225,129.432593827052,5.34293472970289,500,3.78275763935687,8.12183825186595,0.861667686943264
49.05,30.5,38.5,35,17,0.54,26.487,119.788123319073,4.52252513757967,500,4.58256760287447,8.11534044294744,0.935846410214871
50.6,30.5,38.5,35,21,0.55,27.83,113.791137111227,4.08879400327802,500,5.14596748025663,7.98627088285627,0.859822393064964
52.15,30.5,38.5,35,23,0.555,28.94325,109.355589281866,3.77827608447102,500,5.64728223922376,7.81623372607591,0.814657714666001
53.7,30.5,38.5,35,25,0.555,29.8035,105.421105135795,3.53720553410826,500,6.08962937798216,7.60631999068202,0.981641196685549
55.25,30.5,38.5,35,27,0.53,29.2825,97.6177941868262,3.33365642232822,500,6.21830261658231,7.14230066189935,0.999699266981434
56.8,30.5,38.5,35,27,0.515,29.252,91.9771918085893,3.14430438289995,500,6.44584229223873,6.78890958944991,0.999750034496239
58.35,30.5,38.5,35,26,0.47,27.4245,84.0412694005735,3.06445949426876,499.248243634489,6.0803558028208,6.35875495273722,0.999827778648278
59.9,30.5,38.5,35,26,0.445,26.6555,82.7255265401619,3.1035068387448,495.974956579475,5.97781034073283,6.15314956765996,0.924770022698578
61.45,30.5,38.5,35,20,0.49,30.1105,95.3725763586322,3.16741921783538,467.315730934086,6.38173864664833,6.64632387715603,0.978964587503183
63,30.5,38.5,35,13,0.51,32.13,104.562040380408,3.25434299347675,457.994424040881,6.99942469479743,6.89900160925695,0.903287810325865
47.5,31,38.5,35,7,0.515,24.4625,127.65068815802,5.21821923998038,500,3.84966757317322,8.09566696614028,0.847437443283421
49.05,31,38.5,35,18,0.545,26.73225,118.901766743175,4.44787725474568,500,4.63944862174946,8.10822607458397,0.854023534872645
50.6,31,38.5,35,21,0.55,27.83,112.964490880163,4.05909058139284,500,5.13943740219774,7.94061804082317,0.914231114235725
52.15,31,38.5,35,24,0.555,28.94325,108.685020106814,3.75510767128136,500,5.63453316637659,7.77642811961084,0.876557375044572
53.7,31,38.5,35,25,0.55,29.535,103.936182376486,3.51908523367145,500,6.01407960522979,7.51797536388666,0.997063006619487
55.25,31,38.5,35,27,0.53,29.2825,97.2071319893755,3.31963227147188,500,6.19976366231753,7.11144972241071,0.999701214796986
56.8,31,38.5,35,27,0.515,29.252,91.613271371024,3.13186350919677,500,6.42227596225474,6.76216741464169,0.999752364766818
58.35,31,38.5,35,27,0.47,27.4245,83.71869046579,3.05269705795147,499.110936679678,6.05912818823807,6.33062062182125,0.999840417932435
59.9,31,38.5,35,26,0.445,26.6555,82.4780956012261,3.09422429146803,495.357383704162,5.9419457638647,6.14342018983136,0.966393803411549
61.45,31,38.5,35,21,0.485,29.80325,93.9545708572286,3.15249413594922,468.67003651168,6.29696918302398,6.57735221555155,0.973051589451497
63,31,38.5,35,14,0.505,31.815,102.663768719568,3.2268982781571,459.45711349063,6.91121498011035,6.79892833845457,0.846680773875481
47.5,31.5,38.5,35,8,0.52,24.7,126.003165572554,5.10134273573094,500,3.91431276701891,8.07258121414389,0.82706501071397
49.05,31.5,38.5,35,18,0.545,26.73225,117.927875289349,4.41144592353241,500,4.63777093230421,8.0584941341639,0.922939581573867
50.6,31.5,38.5,35,21,0.55,27.83,112.169672694035,4.03053081904545,500,5.13246924273306,7.89633267193881,0.945491383433048
52.15,31.5,38.5,35,24,0.555,28.94325,108.039697341894,3.73281153090595,500,5.62152870989097,7.73807062344237,0.913209649348838
53.7,31.5,38.5,35,25,0.55,29.535,103.404315179317,3.5010772026178,500,5.99784076024461,7.48427772203492,0.997328494718936
55.25,31.5,38.5,35,27,0.545,30.11125,99.5539690959824,3.30620512585769,500,6.3805115149448,7.22937137128875,0.999224371704361
56.8,31.5,38.5,35,27,0.515,29.252,91.2866863748448,3.12069897356915,500,6.39775085027818,6.73737050218126,0.999754612648051
58.35,31.5,38.5,35,27,0.47,27.4245,83.4139131894841,3.04158373678587,498.988961014426,6.03825702755273,6.30374980764253,0.99985174594975
59.9,31.5,38.5,35,27,0.44,26.356,80.9165246517248,3.07013676778437,497.465554500932,5.86466318812191,6.0848981799336,0.872224924259246
