Hour_Index,Representative_DateTime_Local,Month,Day,Hour_Start,TMY_EPW_Hour,TMY_SourceYear,SeaWater_Temperature_C,Salinity_CMEMS_native,Temperature_Source,Salinity_Source,Original_CMEMS_UTC,Reference_Salinity_g_kg,Absolute_Salinity_g_kg,Conservative_Temperature_C,SeaPressure_dbar,SeaWater_Density_TEOS10_kg_m3,Cf_kg_m3,Cf_Conversion_Method
5625,2025-08-23 08:00:00,8,23,8,9,2018,30.1061693986451,39.5450921687844,Estimated_harmonic_diurnal,Estimated_harmonic_diurnal,NaT,39.7315642262569,39.7318576814809,29.9173321796739,10.6150989269119,1025.14365735755,40.7308618972029,TEOS10_SP_to_SA_rho
5626,2025-08-23 09:00:00,8,23,9,10,2018,30.1396077742379,39.5426107018838,Estimated_harmonic_diurnal,Estimated_harmonic_diurnal,NaT,39.7290710581763,39.729364494986,29.950780905884,10.6150989269119,1025.13016204502,40.7277698626905,TEOS10_SP_to_SA_rho
5627,2025-08-23 10:00:00,8,23,10,11,2018,30.177009443511,39.5406474483785,Estimated_harmonic_diurnal,Estimated_harmonic_diurnal,NaT,39.7270985470894,39.7273919693301,29.9881587157221,10.6150989269119,1025.1156680815,40.7251719597756,TEOS10_SP_to_SA_rho
5628,2025-08-23 11:00:00,8,23,11,12,2018,30.2153190557295,39.5393476834507,Estimated_harmonic_diurnal,Estimated_harmonic_diurnal,NaT,39.7257926532129,39.7260860658084,30.0264128510627,10.6150989269119,1025.10134622205,40.7232643061934,TEOS10_SP_to_SA_rho
5629,2025-08-23 12:00:00,8,23,12,13,2018,30.2516658996988,39.5388104770951,Estimated_harmonic_diurnal,Estimated_harmonic_diurnal,NaT,39.7252529136991,39.725546322308,30.0626765791087,10.6150989269119,1025.08827125363,40.7221916041409,TEOS10_SP_to_SA_rho
5630,2025-08-23 13:00:00,8,23,13,14,2018,30.2836127684388,39.5390820830235,Estimated_harmonic_diurnal,Estimated_harmonic_diurnal,NaT,39.7255258003658,39.7258192109903,30.0945176621698,10.6150989269119,1025.07732987607,40.7220366839415,TEOS10_SP_to_SA_rho
5631,2025-08-23 14:00:00,8,23,14,15,2018,30.309296290424,39.5401529840758,Estimated_harmonic_diurnal,Estimated_harmonic_diurnal,NaT,39.7266017511756,39.726895169747,30.1200784655782,10.6150989269119,1025.06916845686,40.7228153970255,TEOS10_SP_to_SA_rho
5632,2025-08-23 15:00:00,8,23,15,16,2018,30.3274557809565,39.5419587819903,Estimated_harmonic_diurnal,Estimated_harmonic_diurnal,NaT,39.7284160642011,39.728709496173,30.138104736861,10.6150989269119,1025.0641823432,40.7244771152451,TEOS10_SP_to_SA_rho
5633,2025-08-23 16:00:00,8,23,16,17,2018,30.3373745245385,39.5443848544279,Estimated_harmonic_diurnal,Estimated_harmonic_diurnal,NaT,39.73085357661,39.7311470265852,30.1478868865306,10.6150989269119,1025.06253875737,40.7269104388137,TEOS10_SP_to_SA_rho
5634,2025-08-23 17:00:00,8,23,17,18,2018,30.338775736932,39.5472744435679,Estimated_harmonic_diurnal,Estimated_harmonic_diurnal,NaT,39.7337567914012,39.7340502628194,30.1491559061597,10.6150989269119,1025.06421848554,40.7299531799222,TEOS10_SP_to_SA_rho
5635,2025-08-23 18:00:00,8,23,18,19,2018,30.3317207264202,39.5504396061385,Estimated_harmonic_diurnal,Estimated_harmonic_diurnal,NaT,39.7369368790699,39.737230373976,30.1419813327091,10.6150989269119,1025.0690593474,40.7334053605226,TEOS10_SP_to_SA_rho
5636,2025-08-23 19:00:00,8,23,19,20,2018,30.3165480393904,39.5536742604392,Estimated_harmonic_diurnal,Estimated_harmonic_diurnal,NaT,39.7401867861518,39.7404803050616,30.1267099708742,10.6150989269119,1025.07678723975,40.7370438744772,TEOS10_SP_to_SA_rho
5637,2025-08-23 20:00:00,8,23,20,21,2018,30.2938725244606,39.5567684249377,Estimated_harmonic_diurnal,Estimated_harmonic_diurnal,NaT,39.7432955409621,39.7435890828329,30.1039642980922,10.6150989269119,1025.08702738947,40.74063759071,TEOS10_SP_to_SA_rho
5638,2025-08-23 21:00:00,8,23,21,22,2018,30.2646381878005,39.55952266487,Estimated_harmonic_diurnal,Estimated_harmonic_diurnal,NaT,39.746062768316,39.7463563306255,30.0746944905879,10.6150989269119,1025.09929721383,40.7439619413346,TEOS10_SP_to_SA_rho
5639,2025-08-23 22:00:00,8,23,22,23,2018,30.2301957446688,39.5617617530376,Estimated_harmonic_diurnal,Estimated_harmonic_diurnal,NaT,39.7483124147439,39.7486059936692,30.0402551087467,10.6150989269119,1025.1129902385,40.7468123479822,TEOS10_SP_to_SA_rho
5640,2025-08-23 23:00:00,8,23,23,24,2018,30.1923616100564,39.5633466091301,Estimated_harmonic_diurnal,Estimated_harmonic_diurnal,NaT,39.7499047441121,39.7501983347982,30.0024633586711,10.6150989269119,1025.12736545972,40.7490160954532,TEOS10_SP_to_SA_rho
5641,2025-08-24 00:00:00,8,24,0,1,2018,30.1534140026272,39.5641837041092,Estimated_harmonic_diurnal,Estimated_harmonic_diurnal,NaT,39.7507457863528,39.7510393832508,29.9635947781314,10.6150989269119,1025.14155685095,40.7504423997891,TEOS10_SP_to_SA_rho
5642,2025-08-24 01:00:00,8,24,1,2,2018,30.115994546861,39.5642312938271,Estimated_harmonic_diurnal,Estimated_harmonic_diurnal,NaT,39.7507936004767,39.7510871977278,29.9262848610472,10.6150989269119,1025.15461323007,40.7510104216615,TEOS10_SP_to_SA_rho
5643,2025-08-24 02:00:00,8,24,2,3,2018,30.0829071234072,39.5635020666664,Estimated_harmonic_diurnal,Estimated_harmonic_diurnal,NaT,39.7500609346973,39.750354526537,29.8933284175688,10.6150989269119,1025.16557062765,40.7506948808487,TEOS10_SP_to_SA_rho
5644,2025-08-24 03:00:00,8,24,3,4,2018,30.0568336182804,39.5620620382447,Estimated_harmonic_diurnal,Estimated_harmonic_diurnal,NaT,39.7486141159245,39.7489076970781,29.8673962662351,10.6150989269119,1025.17354986751,40.7495288071696,TEOS10_SP_to_SA_rho
5645,2025-08-24 04:00:00,8,24,4,5,2018,30.0400111714266,39.5600257849405,Estimated_harmonic_diurnal,Estimated_harmonic_diurnal,NaT,39.7465682608132,39.7468618268563,29.8507137096244,10.6150989269119,1025.17786390454,40.7476029045655,TEOS10_SP_to_SA_rho
5646,2025-08-24 05:00:00,8,24,5,6,2018,30.0339306723632,39.5575483593304,Estimated_harmonic_diurnal,Estimated_harmonic_diurnal,NaT,39.7440791530797,39.7443727007383,29.8447603291717,10.6150989269119,1025.17811480535,40.745061079464,TEOS10_SP_to_SA_rho
5647,2025-08-24 06:00:00,8,24,6,7,2018,30.0391172195617,39.5548144573427,Estimated_harmonic_diurnal,Estimated_harmonic_diurnal,NaT,39.7413323595724,39.7416258869433,29.8500515913748,10.6150989269119,1025.1742603887,40.7420919252917,TEOS10_SP_to_SA_rho
5648,2025-08-24 07:00:00,8,24,7,8,2018,30.0550393422634,39.5520255935184,Estimated_harmonic_diurnal,Estimated_harmonic_diurnal,NaT,39.7385303450599,39.7388238517353,29.8660488822319,10.6150989269119,1025.1666355009,40.7389163468464,TEOS10_SP_to_SA_rho
5649,2025-08-24 08:00:00,8,24,8,9,2018,30.0801681555391,39.5493861745846,Estimated_harmonic_diurnal,Estimated_harmonic_diurnal,NaT,39.7358784801347,39.7361719672236,29.8912190444985,10.6150989269119,1025.15592154127,40.7357719915816,TEOS10_SP_to_SA_rho
5650,2025-08-24 09:00:00,8,24,9,10,2018,30.1121765321244,39.5470894335775,Estimated_harmonic_diurnal,Estimated_harmonic_diurnal,NaT,39.7335709090095,39.7338643790547,29.9232335085342,10.6150989269119,1025.14306817319,40.7328956399216,TEOS10_SP_to_SA_rho
5651,2025-08-24 10:00:00,8,24,10,11,2018,30.148239522698,39.5453041923192,Estimated_harmonic_diurnal,Estimated_harmonic_diurnal,NaT,39.7317772495735,39.7320707063709,29.9592683470505,10.6150989269119,1025.12918076351,40.73050509326,TEOS10_SP_to_SA_rho
5652,2025-08-24 11:00:00,8,24,11,12,2018,30.1853777654511,39.5441633590368,Estimated_harmonic_diurnal,Estimated_harmonic_diurnal,NaT,39.7306310367732,39.7309244851048,29.9963471482326,10.6150989269119,1025.11539373369,40.7287822969516,TEOS10_SP_to_SA_rho
5653,2025-08-24 12:00:00,8,24,12,13,2018,30.2207801893946,39.5437549447797,Estimated_harmonic_diurnal,Estimated_harmonic_diurnal,NaT,39.7302206966679,39.7305141419687,30.0316631726066,10.6150989269119,1025.10275207146,40.7278593881463,TEOS10_SP_to_SA_rho
5654,2025-08-24 13:00:00,8,24,13,14,2018,30.2520519770678,39.5441162057775,Estimated_harmonic_diurnal,Estimated_harmonic_diurnal,NaT,39.7305836611661,39.7308771091477,30.0628268836173,10.6150989269119,1025.09212021152,40.7278090536796,TEOS10_SP_to_SA_rho
5655,2025-08-24 14:00:00,8,24,14,15,2018,30.2773556538461,39.545231301333,Estimated_harmonic_diurnal,Estimated_harmonic_diurnal,NaT,39.7317040148751,39.7319974711316,30.0880067782096,10.6150989269119,1025.08413009796,40.7286400647494,TEOS10_SP_to_SA_rho
5656,2025-08-24 15:00:00,8,24,15,16,2018,30.2954413372982,39.5470326134101,Estimated_harmonic_diurnal,Estimated_harmonic_diurnal,NaT,39.7335138209106,39.7338072905342,30.1059595366697,10.6150989269119,1025.0791704106,40.7302982146356,TEOS10_SP_to_SA_rho
5657,2025-08-24 16:00:00,8,24,16,17,2018,30.3055891212575,39.5494056215946,Estimated_harmonic_diurnal,Estimated_harmonic_diurnal,NaT,39.7358980188457,39.7361915060789,30.1159723905704,10.6150989269119,1025.07740927683,40.7326722435793,TEOS10_SP_to_SA_rho
5658,2025-08-24 17:00:00,8,24,17,18,2018,30.3075052788295,39.5521969829948,Estimated_harmonic_diurnal,Estimated_harmonic_diurnal,NaT,39.7387025427112,39.7389960506585,30.1177592821903,10.6150989269119,1025.07883587075,40.7356038102814,TEOS10_SP_to_SA_rho
5659,2025-08-24 18:00:00,8,24,18,19,2018,30.3012197802428,39.5552252476564,Estimated_harmonic_diurnal,Estimated_harmonic_diurnal,NaT,39.7417450869384,39.7420386173577,30.1113582001421,10.6150989269119,1025.08330390881,40.7389002499527,TEOS10_SP_to_SA_rho
5660,2025-08-24 19:00:00,8,24,19,20,2018,30.2870244318813,39.5582934611664,Estimated_harmonic_diurnal,Estimated_harmonic_diurnal,NaT,39.7448277683902,39.745121321578,30.0970689211446,10.6150989269119,1025.09056267705,40.742348779204,TEOS10_SP_to_SA_rho
5661,2025-08-24 20:00:00,8,24,20,21,2018,30.2654714745715,39.5612027794493,Estimated_harmonic_diurnal,Estimated_harmonic_diurnal,NaT,39.7477508053556,39.7480443801328,30.0754509817416,10.6150989269119,1025.10026793876,40.745730944116,TEOS10_SP_to_SA_rho
5662,2025-08-24 21:00:00,8,24,21,22,2018,30.2374275165472,39.5637661548129,Estimated_harmonic_diurnal,Estimated_harmonic_diurnal,NaT,39.7503262681326,39.7506198619321,30.0473768158026,10.6150989269119,1025.11197380322,40.7488363865666,TEOS10_SP_to_SA_rho
5663,2025-08-24 22:00:00,8,24,22,23,2018,30.2041544809783,39.5658211513818,Estimated_harmonic_diurnal,Estimated_harmonic_diurnal,NaT,39.7523909548911,39.7526845639402,30.0141118660311,10.6150989269119,1025.12511477448,40.7514753262028,TEOS10_SP_to_SA_rho
5664,2025-08-24 23:00:00,8,24,23,24,2018,30.1673745790951,39.5672410119363,Estimated_harmonic_diurnal,Estimated_harmonic_diurnal,NaT,39.7538175106966,39.7541111302822,29.9773788507858,10.6150989269119,1025.1389923218,40.7534894247464,TEOS10_SP_to_SA_rho
5665,2025-08-25 00:00:00,8,25,0,1,2018,30.129274592898,39.5679432222076,Estimated_harmonic_diurnal,Estimated_harmonic_diurnal,NaT,39.7545230321903,39.7548166569868,29.9393616423774,10.6150989269119,1025.15278086568,40.7547608487153,TEOS10_SP_to_SA_rho
5666,2025-08-25 01:00:00,8,25,1,2,2018,30.0924168254113,39.5678949940751,Estimated_harmonic_diurnal,Estimated_harmonic_diurnal,NaT,39.7544745766414,39.7547682010801,29.9026162443074,10.6150989269119,1025.16556381238,40.7552193570906,TEOS10_SP_to_SA_rho
5667,2025-08-25 02:00:00,8,25,2,3,2018,30.0595469995396,39.5671153035772,Estimated_harmonic_diurnal,Estimated_harmonic_diurnal,NaT,39.7536912095687,39.7539848282215,29.8698791978205,10.6150989269119,1025.17640233678,40.7548471447471,TEOS10_SP_to_SA_rho
5668,2025-08-25 03:00:00,8,25,3,4,2018,30.0333171667629,39.5656733582803,Estimated_harmonic_diurnal,Estimated_harmonic_diurnal,NaT,39.7522424648818,39.7525360728342,29.8437914284569,10.6150989269119,1025.18443020253,40.7536810429341,TEOS10_SP_to_SA_rho
5669,2025-08-25 04:00:00,8,25,4,5,2018,30.0159668838625,39.5636836148026,Estimated_harmonic_diurnal,Estimated_harmonic_diurnal,NaT,39.7502433389108,39.7505369320977,29.8265806455779,10.6150989269119,1025.18895962792,40.7518116020683,TEOS10_SP_to_SA_rho
5670,2025-08-25 05:00:00,8,25,5,6,2018,30.0090216295358,39.5612977042037,Estimated_harmonic_diurnal,Estimated_harmonic_diurnal,NaT,39.7478461777209,39.7481397532026,29.8197610575603,10.6150989269119,1025.18957833056,40.7493786330098,TEOS10_SP_to_SA_rho
5671,2025-08-25 06:00:00,8,25,6,7,2018,30.0130691569696,39.5586938342419,Estimated_harmonic_diurnal,Estimated_harmonic_diurnal,NaT,39.7452300293963,39.7455235855552,29.8239108750234,10.6150989269119,1025.1862177493,40.7465629971409,TEOS10_SP_to_SA_rho
